kernel,distribution,format,storage_bits,n,m,comparison,finite_pairs,mse,mse_relative_cluster_standard_error,target,status
gemv,uniform_0_1,e2m13,16,256,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,256,1024,total_x1,16384,2.12431944416924242032e-07,0.108986962405172085315,0.05,review
gemv,uniform_0_1,e2m13,16,256,1024,total_x2,16384,2.12431944416924242032e-07,0.108986962405172085315,0.05,review
gemv,uniform_0_1,e2m13,16,256,1024,total_x4,16384,2.12431944416924242032e-07,0.108986962405172085315,0.05,review
gemv,uniform_0_1,e2m13,16,1024,1024,storage,16384,7.83931684484496635388e-07,0.0622035798892709971243,0.05,review
gemv,uniform_0_1,e2m13,16,1024,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,1024,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,1024,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,1024,1024,total_x1,16384,7.83931684484496635388e-07,0.0622035798892709971243,0.05,review
gemv,uniform_0_1,e2m13,16,1024,1024,total_x2,16384,7.83931684484496635388e-07,0.0622035798892709971243,0.05,review
gemv,uniform_0_1,e2m13,16,1024,1024,total_x4,16384,7.83931684484496635388e-07,0.0622035798892709971243,0.05,review
gemv,uniform_0_1,e2m13,16,4096,1024,storage,16384,4.60040248257784275829e-06,0.173297144922941942581,0.05,review
gemv,uniform_0_1,e2m13,16,4096,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,4096,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,4096,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,4096,1024,total_x1,16384,4.60040248257784275829e-06,0.173297144922941942581,0.05,review
gemv,uniform_0_1,e2m13,16,4096,1024,total_x2,16384,4.60040248257784275829e-06,0.173297144922941942581,0.05,review
gemv,uniform_0_1,e2m13,16,4096,1024,total_x4,16384,4.60040248257784275829e-06,0.173297144922941942581,0.05,review
gemv,uniform_0_1,e2m13,16,16384,1024,storage,16384,1.7533041180031530753e-05,0.119590173850910088165,0.05,review
gemv,uniform_0_1,e2m13,16,16384,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,16384,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,16384,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,16384,1024,total_x1,16384,1.7533041180031530753e-05,0.119590173850910088165,0.05,review
gemv,uniform_0_1,e2m13,16,16384,1024,total_x2,16384,1.7533041180031530753e-05,0.119590173850910088165,0.05,review
gemv,uniform_0_1,e2m13,16,16384,1024,total_x4,16384,1.7533041180031530753e-05,0.119590173850910088165,0.05,review
gemv,uniform_0_1,e2m13,16,65536,1024,storage,16384,4.63279481594383727766e-05,0.0753051721597481307603,0.05,review
gemv,uniform_0_1,e2m13,16,65536,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,65536,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,65536,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e2m13,16,65536,1024,total_x1,16384,4.63279481594383727766e-05,0.0753051721597481307603,0.05,review
gemv,uniform_0_1,e2m13,16,65536,1024,total_x2,16384,4.63279481594383727766e-05,0.0753051721597481307603,0.05,review
gemv,uniform_0_1,e2m13,16,65536,1024,total_x4,16384,4.63279481594383727766e-05,0.0753051721597481307603,0.05,review
gemv,normal_0_1,e2m13,16,256,1024,storage,16117,7.11313027007874534444e-07,0.0207874684233207095317,0.05,pass
gemv,normal_0_1,e2m13,16,256,1024,kernel_x1,16117,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,256,1024,kernel_x2,16117,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,256,1024,kernel_x4,16117,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,256,1024,total_x1,16117,7.11313027007874534444e-07,0.0207874684233207095317,0.05,pass
gemv,normal_0_1,e2m13,16,256,1024,total_x2,16117,7.11313027007874534444e-07,0.0207874684233207095317,0.05,pass
gemv,normal_0_1,e2m13,16,256,1024,total_x4,16117,7.11313027007874534444e-07,0.0207874684233207095317,0.05,pass
gemv,normal_0_1,e2m13,16,1024,1024,storage,14370,2.90569762445205165656e-06,0.0120107812131729076797,0.05,pass
gemv,normal_0_1,e2m13,16,1024,1024,kernel_x1,14370,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,1024,1024,kernel_x2,14370,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,1024,1024,kernel_x4,14370,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,1024,1024,total_x1,14370,2.90569762445205165656e-06,0.0120107812131729076797,0.05,pass
gemv,normal_0_1,e2m13,16,1024,1024,total_x2,14370,2.90569762445205165656e-06,0.0120107812131729076797,0.05,pass
gemv,normal_0_1,e2m13,16,1024,1024,total_x4,14370,2.90569762445205165656e-06,0.0120107812131729076797,0.05,pass
gemv,normal_0_1,e2m13,16,4096,1024,storage,8721,1.15130932586755634889e-05,0.0150866065427522110151,0.05,pass
gemv,normal_0_1,e2m13,16,4096,1024,kernel_x1,8721,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,4096,1024,kernel_x2,8721,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,4096,1024,kernel_x4,8721,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,4096,1024,total_x1,8721,1.15130932586755634889e-05,0.0150866065427522110151,0.05,pass
gemv,normal_0_1,e2m13,16,4096,1024,total_x2,8721,1.15130932586755634889e-05,0.0150866065427522110151,0.05,pass
gemv,normal_0_1,e2m13,16,4096,1024,total_x4,8721,1.15130932586755634889e-05,0.0150866065427522110151,0.05,pass
gemv,normal_0_1,e2m13,16,16384,1024,storage,2896,4.38686547349295499832e-05,0.0237418992625238258072,0.05,pass
gemv,normal_0_1,e2m13,16,16384,1024,kernel_x1,2896,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,16384,1024,kernel_x2,2896,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,16384,1024,kernel_x4,2896,0,nan,0.05,exact_zero
gemv,normal_0_1,e2m13,16,16384,1024,total_x1,2896,4.38686547349295499832e-05,0.0237418992625238258072,0.05,pass
gemv,normal_0_1,e2m13,16,16384,1024,total_x2,2896,4.38686547349295499832e-05,0.0237418992625238258072,0.05,pass
gemv,normal_0_1,e2m13,16,16384,1024,total_x4,2896,4.38686547349295499832e-05,0.0237418992625238258072,0.05,pass
gemv,normal_0_1,e2m13,16,65536,1024,storage,0,nan,nan,0.05,nonfinite_case
gemv,normal_0_1,e2m13,16,65536,1024,kernel_x1,0,nan,nan,0.05,nonfinite_case
gemv,normal_0_1,e2m13,16,65536,1024,kernel_x2,0,nan,nan,0.05,nonfinite_case
gemv,normal_0_1,e2m13,16,65536,1024,kernel_x4,0,nan,nan,0.05,nonfinite_case
gemv,normal_0_1,e2m13,16,65536,1024,total_x1,0,nan,nan,0.05,nonfinite_case
gemv,normal_0_1,e2m13,16,65536,1024,total_x2,0,nan,nan,0.05,nonfinite_case
gemv,normal_0_1,e2m13,16,65536,1024,total_x4,0,nan,nan,0.05,nonfinite_case
gemv,uniform_0_1,e3m12,16,256,1024,storage,16384,1.48529194349387067984e-07,0.17004602659933984705,0.05,review
gemv,uniform_0_1,e3m12,16,256,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,256,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,256,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,256,1024,total_x1,16384,1.48529194349387067984e-07,0.17004602659933984705,0.05,review
gemv,uniform_0_1,e3m12,16,256,1024,total_x2,16384,1.48529194349387067984e-07,0.17004602659933984705,0.05,review
gemv,uniform_0_1,e3m12,16,256,1024,total_x4,16384,1.48529194349387067984e-07,0.17004602659933984705,0.05,review
gemv,uniform_0_1,e3m12,16,1024,1024,storage,16384,4.73460671605801291285e-07,0.0667933683242158690322,0.05,review
gemv,uniform_0_1,e3m12,16,1024,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,1024,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,1024,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,1024,1024,total_x1,16384,4.73460671605801291285e-07,0.0667933683242158690322,0.05,review
gemv,uniform_0_1,e3m12,16,1024,1024,total_x2,16384,4.73460671605801291285e-07,0.0667933683242158690322,0.05,review
gemv,uniform_0_1,e3m12,16,1024,1024,total_x4,16384,4.73460671605801291285e-07,0.0667933683242158690322,0.05,review
gemv,uniform_0_1,e3m12,16,4096,1024,storage,16384,2.71067909071603661095e-06,0.208446499958120840521,0.05,review
gemv,uniform_0_1,e3m12,16,4096,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,4096,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,4096,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,4096,1024,total_x1,16384,2.71067909071603661095e-06,0.208446499958120840521,0.05,review
gemv,uniform_0_1,e3m12,16,4096,1024,total_x2,16384,2.71067909071603661095e-06,0.208446499958120840521,0.05,review
gemv,uniform_0_1,e3m12,16,4096,1024,total_x4,16384,2.71067909071603661095e-06,0.208446499958120840521,0.05,review
gemv,uniform_0_1,e3m12,16,16384,1024,storage,16384,7.64044329044695358517e-06,0.0635492903020175166657,0.05,review
gemv,uniform_0_1,e3m12,16,16384,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,16384,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,16384,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,16384,1024,total_x1,16384,7.64044329044695358517e-06,0.0635492903020175166657,0.05,review
gemv,uniform_0_1,e3m12,16,16384,1024,total_x2,16384,7.64044329044695358517e-06,0.0635492903020175166657,0.05,review
gemv,uniform_0_1,e3m12,16,16384,1024,total_x4,16384,7.64044329044695358517e-06,0.0635492903020175166657,0.05,review
gemv,uniform_0_1,e3m12,16,65536,1024,storage,16384,2.91695012901546897936e-05,0.103313613193531144347,0.05,review
gemv,uniform_0_1,e3m12,16,65536,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,65536,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,65536,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e3m12,16,65536,1024,total_x1,16384,2.91695012901546897936e-05,0.103313613193531144347,0.05,review
gemv,uniform_0_1,e3m12,16,65536,1024,total_x2,16384,2.91695012901546897936e-05,0.103313613193531144347,0.05,review
gemv,uniform_0_1,e3m12,16,65536,1024,total_x4,16384,2.91695012901546897936e-05,0.103313613193531144347,0.05,review
gemv,normal_0_1,e3m12,16,256,1024,storage,16384,1.42678511750848733982e-06,0.0281131668497618828168,0.05,pass
gemv,normal_0_1,e3m12,16,256,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,256,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,256,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,256,1024,total_x1,16384,1.42678511750848733982e-06,0.0281131668497618828168,0.05,pass
gemv,normal_0_1,e3m12,16,256,1024,total_x2,16384,1.42678511750848733982e-06,0.0281131668497618828168,0.05,pass
gemv,normal_0_1,e3m12,16,256,1024,total_x4,16384,1.42678511750848733982e-06,0.0281131668497618828168,0.05,pass
gemv,normal_0_1,e3m12,16,1024,1024,storage,16384,5.63721549864205932592e-06,0.011986965342004133259,0.05,pass
gemv,normal_0_1,e3m12,16,1024,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,1024,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,1024,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,1024,1024,total_x1,16384,5.63721549864205932592e-06,0.011986965342004133259,0.05,pass
gemv,normal_0_1,e3m12,16,1024,1024,total_x2,16384,5.63721549864205932592e-06,0.011986965342004133259,0.05,pass
gemv,normal_0_1,e3m12,16,1024,1024,total_x4,16384,5.63721549864205932592e-06,0.011986965342004133259,0.05,pass
gemv,normal_0_1,e3m12,16,4096,1024,storage,16384,2.27057930702177042446e-05,0.0149252337706704934486,0.05,pass
gemv,normal_0_1,e3m12,16,4096,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,4096,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,4096,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,4096,1024,total_x1,16384,2.27057930702177042446e-05,0.0149252337706704934486,0.05,pass
gemv,normal_0_1,e3m12,16,4096,1024,total_x2,16384,2.27057930702177042446e-05,0.0149252337706704934486,0.05,pass
gemv,normal_0_1,e3m12,16,4096,1024,total_x4,16384,2.27057930702177042446e-05,0.0149252337706704934486,0.05,pass
gemv,normal_0_1,e3m12,16,16384,1024,storage,16384,8.99870455807984485642e-05,0.0101631024169134165125,0.05,pass
gemv,normal_0_1,e3m12,16,16384,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,16384,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,16384,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,16384,1024,total_x1,16384,8.99870455807984485642e-05,0.0101631024169134165125,0.05,pass
gemv,normal_0_1,e3m12,16,16384,1024,total_x2,16384,8.99870455807984485642e-05,0.0101631024169134165125,0.05,pass
gemv,normal_0_1,e3m12,16,16384,1024,total_x4,16384,8.99870455807984485642e-05,0.0101631024169134165125,0.05,pass
gemv,normal_0_1,e3m12,16,65536,1024,storage,16384,0.000367771055584739531239,0.00922155294285754218776,0.05,pass
gemv,normal_0_1,e3m12,16,65536,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,65536,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,65536,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,e3m12,16,65536,1024,total_x1,16384,0.000367771055584739531239,0.00922155294285754218776,0.05,pass
gemv,normal_0_1,e3m12,16,65536,1024,total_x2,16384,0.000367771055584739531239,0.00922155294285754218776,0.05,pass
gemv,normal_0_1,e3m12,16,65536,1024,total_x4,16384,0.000367771055584739531239,0.00922155294285754218776,0.05,pass
gemv,uniform_0_1,fp16_e5m10,16,256,1024,storage,16384,1.73297191780235995367e-06,0.0947265041243964687394,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,256,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,fp16_e5m10,16,256,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,fp16_e5m10,16,256,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,fp16_e5m10,16,256,1024,total_x1,16384,1.73297191780235995367e-06,0.0947265041243964687394,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,256,1024,total_x2,16384,1.73297191780235995367e-06,0.0947265041243964687394,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,256,1024,total_x4,16384,1.73297191780235995367e-06,0.0947265041243964687394,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,1024,1024,storage,16384,7.96690476399500404825e-06,0.106906966858618483503,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,1024,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,fp16_e5m10,16,1024,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,fp16_e5m10,16,1024,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,fp16_e5m10,16,1024,1024,total_x1,16384,7.96690476399500404825e-06,0.106906966858618483503,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,1024,1024,total_x2,16384,7.96690476399500404825e-06,0.106906966858618483503,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,1024,1024,total_x4,16384,7.96690476399500404825e-06,0.106906966858618483503,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,4096,1024,storage,16384,2.7988677525612402287e-05,0.0914051091588084110124,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,4096,1024,kernel_x1,16384,1.20463066161532828137e-29,0.311456918944654381981,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,4096,1024,kernel_x2,16384,1.20463066161532828137e-29,0.311456918944654381981,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,4096,1024,kernel_x4,16384,1.20463066161532828137e-29,0.311456918944654381981,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,4096,1024,total_x1,16384,2.79886775256131593855e-05,0.091405109158809263236,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,4096,1024,total_x2,16384,2.79886775256131593855e-05,0.091405109158809263236,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,4096,1024,total_x4,16384,2.79886775256131593855e-05,0.091405109158809263236,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,16384,1024,storage,16384,0.000102969189274139707889,0.0691244317862360715976,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,16384,1024,kernel_x1,16384,4.88597333534562065442e-27,0.13087789783256661287,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,16384,1024,kernel_x2,16384,4.85599662094722220581e-27,0.134333875447361437291,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,16384,1024,kernel_x4,16384,4.83706395922191792248e-27,0.132075516262264939377,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,16384,1024,total_x1,16384,0.000102969189274149116169,0.069124431786172660685,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,16384,1024,total_x2,16384,0.000102969189274143013303,0.0691244317861608904372,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,16384,1024,total_x4,16384,0.000102969189274144535044,0.0691244317861655170124,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,65536,1024,storage,16384,0.00048909225048404299148,0.0916811701523957728901,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,65536,1024,kernel_x1,16384,7.38204272296094508023e-25,0.0973110063152336982994,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,65536,1024,kernel_x2,16384,7.50030874987167917009e-25,0.0971908143431544337484,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,65536,1024,kernel_x4,16384,7.54708820155128517015e-25,0.099768379746932615169,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,65536,1024,total_x1,16384,0.00048909225048360347466,0.0916811701523436891256,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,65536,1024,total_x2,16384,0.000489092250483878042613,0.0916811701525083152305,0.05,review
gemv,uniform_0_1,fp16_e5m10,16,65536,1024,total_x4,16384,0.000489092250483779669106,0.0916811701524434506739,0.05,review
gemv,normal_0_1,fp16_e5m10,16,256,1024,storage,16384,2.2257100524708955666e-05,0.0351505057141459280421,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,256,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,256,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,256,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,256,1024,total_x1,16384,2.2257100524708955666e-05,0.0351505057141459280421,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,256,1024,total_x2,16384,2.2257100524708955666e-05,0.0351505057141459280421,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,256,1024,total_x4,16384,2.2257100524708955666e-05,0.0351505057141459280421,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,1024,1024,storage,16384,8.90628932511011257607e-05,0.0181417596455762012407,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,1024,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,1024,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,1024,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,1024,1024,total_x1,16384,8.90628932511011257607e-05,0.0181417596455762012407,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,1024,1024,total_x2,16384,8.90628932511011257607e-05,0.0181417596455762012407,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,1024,1024,total_x4,16384,8.90628932511011257607e-05,0.0181417596455762012407,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,4096,1024,storage,16384,0.00035360622127101225215,0.0119316791808104597802,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,4096,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,4096,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,4096,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,normal_0_1,fp16_e5m10,16,4096,1024,total_x1,16384,0.00035360622127101225215,0.0119316791808104597802,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,4096,1024,total_x2,16384,0.00035360622127101225215,0.0119316791808104597802,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,4096,1024,total_x4,16384,0.00035360622127101225215,0.0119316791808104597802,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,16384,1024,storage,16384,0.00140449086587009438477,0.0117881867858238728105,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,16384,1024,kernel_x1,16384,2.7733391199176196284e-32,0.606548625064719139008,0.05,review
gemv,normal_0_1,fp16_e5m10,16,16384,1024,kernel_x2,16384,3.08148791101957736489e-32,0.544058820349417733846,0.05,review
gemv,normal_0_1,fp16_e5m10,16,16384,1024,kernel_x4,16384,4.31408307542740831085e-32,0.453257296544411184761,0.05,review
gemv,normal_0_1,fp16_e5m10,16,16384,1024,total_x1,16384,0.00140449086587009441463,0.0117881867858238765433,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,16384,1024,total_x2,16384,0.00140449086587009441939,0.0117881867858238776631,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,16384,1024,total_x4,16384,0.00140449086587009432188,0.0117881867858238476722,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,65536,1024,storage,16384,0.00564592843081158561621,0.0110411586905636507868,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,65536,1024,kernel_x1,16384,3.34880698730052570129e-30,0.219828649050631812849,0.05,review
gemv,normal_0_1,fp16_e5m10,16,65536,1024,kernel_x2,16384,3.35496996312256485602e-30,0.192061007822794907584,0.05,review
gemv,normal_0_1,fp16_e5m10,16,65536,1024,kernel_x4,16384,3.18856961592750767832e-30,0.210396690291193448131,0.05,review
gemv,normal_0_1,fp16_e5m10,16,65536,1024,total_x1,16384,0.00564592843081158526681,0.0110411586905636111465,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,65536,1024,total_x2,16384,0.00564592843081158494833,0.0110411586905635508293,0.05,pass
gemv,normal_0_1,fp16_e5m10,16,65536,1024,total_x4,16384,0.00564592843081158444434,0.0110411586905636084927,0.05,pass
gemv,uniform_0_1,bf16_e8m7,16,256,1024,storage,16384,0.000155578352479917308803,0.214640579550012453988,0.05,review
gemv,uniform_0_1,bf16_e8m7,16,256,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,bf16_e8m7,16,256,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,bf16_e8m7,16,256,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,bf16_e8m7,16,256,1024,total_x1,16384,0.000155578352479917308803,0.214640579550012453988,0.05,review
gemv,uniform_0_1,bf16_e8m7,16,256,1024,total_x2,16384,0.000155578352479917308803,0.214640579550012453988,0.05,review
gemv,uniform_0_1,bf16_e8m7,16,256,1024,total_x4,16384,0.000155578352479917308803,0.214640579550012453988,0.05,review
