gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_unique_storage_gb_per_s,median_requested_storage_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,1,1048576,1,1048576,2112,256,0,2097152.0,2130952.0,2130952.0,2097152.0,2099263.0,0.9841385446504661,0.9841385446504661,4814.304,30159.36,15,0.008806441096658351,0.008804167398636754,1.0870660945291278e-05,0.12347176573419655,5.845012500839755e-06,0.008788912480745068,0.008823170156396904,0.00878443554001073,0.00882390850252955,238.13842356769692,241.9765233890681,241.9765233890681,238.13842356769692
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,1,134217728,1,134217728,2112,256,0,268435456.0,268469256.0,268469256.0,268435456.0,268437567.0,0.9998741010404558,0.9998741010404558,4814.304,30159.36,15,0.251638396581014,0.2516388257344564,0.00013569949799038241,0.053926295989626116,7.519721984861061e-05,0.25144368012746177,0.25183557510375976,0.25134026209513344,0.2518501281738281,1066.750780672608,1066.885100396701,1066.885100396701,1066.750780672608
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,1,16777216,1,16777216,2112,256,0,33554432.0,33588232.0,33588232.0,33554432.0,33556543.0,0.9989936951727617,0.9989936951727617,4814.304,30159.36,15,0.02743842058164641,0.027440063458299434,4.277194319230943e-05,0.15587406806587675,2.4646574119692455e-05,0.027381452837795073,0.02750365550042911,0.027373329313267924,0.02751149737428292,1222.8995433667415,1224.131392696386,1224.131392696386,1222.8995433667415
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,1,4096,1,4096,16,256,0,8192.0,8456.0,8456.0,8192.0,8207.0,0.9687795648060549,0.9687795648060549,4814.304,30159.36,15,0.0042003029475629694,0.004200726215805395,1.5719243443281733e-06,0.03742029981420229,2.606580310829387e-07,0.004199931616695738,0.004202419793775757,0.004199794839210277,0.004206324886158868,1.950335512049917,2.0131881213249634,2.0131881213249634,1.950335512049917
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,1,65536,1,65536,256,256,0,131072.0,135176.0,135176.0,131072.0,131327.0,0.9696395809907085,0.9696395809907085,4814.304,30159.36,15,0.0044338424484451095,0.00443381564097659,8.096901535216424e-07,0.018261700961100413,4.710573138612742e-07,0.004432509740193685,0.0044349325270879834,0.004431889273903587,0.004435116904122489,29.561717973529987,30.48732596427833,30.48732596427833,29.561717973529987
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,2,1048576,1,1048576,2048,256,0,2097152.0,2129928.0,2129928.0,2097152.0,2099199.0,0.9846116864044231,0.9846116864044231,4814.304,30159.36,15,0.008407771181898052,0.008406722183400541,1.278371273217287e-05,0.15206536451763442,3.8309162165833105e-06,0.008388349312503322,0.008426549223815503,0.008387831603588702,0.0084267317843275,249.43019435580888,253.32849264329877,253.32849264329877,249.43019435580888
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,2,134217728,1,134217728,2112,256,0,268435456.0,268469256.0,268469256.0,268435456.0,268437567.0,0.9998741010404558,0.9998741010404558,4814.304,30159.36,15,0.14340892204871544,0.1434321440183199,0.00011333981615366713,0.07901981590625234,6.79951447706828e-05,0.14330258186046893,0.14360680213341348,0.14330000143784744,0.1436858452283419,1871.8183789765435,1872.054068635995,1872.054068635995,1871.8183789765435
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,2,16777216,1,16777216,2112,256,0,33554432.0,33588232.0,33588232.0,33554432.0,33556543.0,0.9989936951727617,0.9989936951727617,4814.304,30159.36,15,0.02134453668826964,0.021338835964357948,3.456771707941271e-05,0.16199438965251356,2.595128082647294e-05,0.021296044384560935,0.02138675611193587,0.02129034152845057,0.021392048859014745,1572.0384325999719,1573.6219759906596,1573.6219759906596,1572.0384325999719
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,2,4096,1,4096,8,256,0,8192.0,8328.0,8328.0,8192.0,8199.0,0.983669548511047,0.983669548511047,4814.304,30159.36,15,0.0042002207951174686,0.00420028392843574,4.17310967176522e-07,0.009935303762475315,1.4487683110478433e-07,0.004199775328308331,0.0042010269620478425,0.004199535672975794,0.004201340547752459,1.9503736588140226,1.9827529090091771,1.9827529090091771,1.9503736588140226
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,2,65536,1,65536,128,256,0,131072.0,133128.0,133128.0,131072.0,131199.0,0.9845562165735232,0.9845562165735232,4814.304,30159.36,15,0.004386843220197412,0.00438678239083205,2.9881999398893796e-07,0.006811826239966741,1.5207341340535419e-07,0.004386275819916897,0.004387128982029468,0.0043860181651858765,0.00438717346917727,29.878432718209073,30.34710686424055,30.34710686424055,29.878432718209073
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,4,1048576,1,1048576,1024,256,0,2097152.0,2113544.0,2113544.0,2097152.0,2098175.0,0.9922443062458127,0.9922443062458127,4814.304,30159.36,15,0.006472663587878365,0.0064729723173805025,9.147296016669582e-06,0.14131523461189976,5.886544306726513e-06,0.006463718726645391,0.006490366844110614,0.006460209600790099,0.006491039517665014,324.0013900811138,326.53388690833935,326.53388690833935,324.0013900811138
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,4,134217728,1,134217728,2112,256,0,268435456.0,268469256.0,268469256.0,268435456.0,268437567.0,0.9998741010404558,0.9998741010404558,4814.304,30159.36,15,0.10941203082049335,0.10948130760663823,0.00021488894074393432,0.19627911416259416,9.813661928530226e-05,0.10927684783935546,0.10986403712519893,0.10927667971010561,0.10986453162299262,2453.436372462624,2453.745296442432,2453.745296442432,2453.436372462624
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,4,16777216,1,16777216,2112,256,0,33554432.0,33588232.0,33588232.0,33554432.0,33556543.0,0.9989936951727617,0.9989936951727617,4814.304,30159.36,15,0.018993812507682745,0.01899199861468691,3.601665174799584e-05,0.18964118773757394,2.4570118297227717e-05,0.018944233047378647,0.019046592712402343,0.018938406030614894,0.01905884242557979,1766.5980427272132,1768.3775696118935,1768.3775696118935,1766.5980427272132
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,4,4096,1,4096,4,256,0,8192.0,8264.0,8264.0,8192.0,8195.0,0.9912875121006777,0.9912875121006777,4814.304,30159.36,15,0.0042009253696009595,0.004200857460506818,5.759474116120354e-07,0.013710234565839077,2.57926427371484e-07,0.004200271481902596,0.004201601206031071,0.00420010008191159,0.004202576329370796,1.950046544335099,1.9671856252911692,1.9671856252911692,1.950046544335099
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,dot,4,65536,1,65536,64,256,0,131072.0,132104.0,132104.0,131072.0,131135.0,0.9921879731120935,0.9921879731120935,4814.304,30159.36,15,0.00438422379350407,0.004384086010010135,5.176370601458545e-07,0.011807183047137751,3.027101267800633e-07,0.00438336360204264,0.004384732393631478,0.004383354532517441,0.0043849352211950245,29.896284079796327,30.13167352353984,30.13167352353984,29.896284079796327
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,1,1024,1024,1024,1024,256,0,2097152.0,1057792.0,2105344.0,2097152.0,2358272.0,1.9825750242013553,0.9961089494163424,4814.304,30159.36,15,0.004347517858741643,0.00434787725417305,1.9990980894490467e-06,0.04597871495866936,4.347394803984675e-07,0.004345446329165396,0.0043516073243120125,0.004343782499407265,0.004351864039189544,482.37915705928924,243.30940880969032,484.26345064155214,482.37915705928924
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,1,16384,1024,16384,1024,256,0,33554432.0,16801792.0,33562624.0,33554432.0,33815552.0,1.9970745977571915,0.9997559189650964,4814.304,30159.36,15,0.024718856811523436,0.0247005980355399,6.217407147420605e-05,0.2517107941465558,5.69718224661675e-05,0.024628732034138272,0.024783514567783903,0.02462057215826852,0.024825314113071987,1357.4427108764023,679.7155761737064,1357.7741177882376,1357.4427108764023
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,1,256,1024,256,1024,256,0,524288.0,270592.0,532480.0,524288.0,785408.0,1.9375591296121097,0.9846153846153847,4814.304,30159.36,15,0.0033199555021665357,0.0033198761398393244,2.964887394206139e-07,0.008930716898220286,1.8901055645051054e-07,0.0033194802566761765,0.0033202125565233087,0.003319098654310627,0.003320266872188478,157.92018888742945,81.50470686231101,160.38769183879552,157.92018888742945
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,1,4096,1024,4096,1024,256,0,8388608.0,4206592.0,8396800.0,8388608.0,8649728.0,1.994157740993184,0.9990243902439024,4814.304,30159.36,15,0.008528624950925011,0.008538044823540583,1.8014540514022453e-05,0.21099140243857525,8.233920300854472e-06,0.008519446600431179,0.008563141909270773,0.008513964037183604,0.008573857976469201,983.5827050983377,493.2321475273402,984.5432350837852,983.5827050983377
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,1,65536,1024,65536,1024,256,0,134217728.0,67182592.0,134225920.0,134217728.0,134478848.0,1.9978051457139374,0.9999389685688129,4814.304,30159.36,15,0.1151270681573439,0.11512516820153525,3.7285421262985486e-05,0.032386854973114616,3.0761541322227304e-05,0.1150722244913264,0.11517455004906471,0.11505537994148195,0.11517940935238387,1165.8225137511965,583.5516623091773,1165.8936699104831,1165.8225137511965
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,2,1024,1024,1024,1024,256,0,2097152.0,1057792.0,2105344.0,2097152.0,2358272.0,1.9825750242013553,0.9961089494163424,4814.304,30159.36,15,0.0037944587673535593,0.003794469882933936,2.573210162379633e-07,0.0067814747297190075,2.138156225349984e-07,0.0037940929797993118,0.0037947972615559895,0.003794043172087241,0.00379492215253551,552.6880455371653,278.77282765619714,554.8469832150448,552.6880455371653
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,2,16384,1024,16384,1024,256,0,33554432.0,16801792.0,33562624.0,33554432.0,33815552.0,1.9970745977571915,0.9997559189650964,4814.304,30159.36,15,0.0181033337289465,0.018096970860940254,1.910235702932469e-05,0.10555554946797434,1.7881708384504674e-05,0.01807187129515795,0.018121316725858136,0.018070954155260537,0.01812155306575478,1853.4946381918496,928.1048591141318,1853.9471515312518,1853.4946381918496
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,2,256,1024,256,1024,256,0,524288.0,270592.0,532480.0,524288.0,785408.0,1.9375591296121097,0.9846153846153847,4814.304,30159.36,15,0.003225655820812064,0.0032256535638467256,2.0013843586690564e-07,0.00620458557949516,1.6064908946872292e-07,0.0032253770643005577,0.003225947160969943,0.0032253019456805914,0.003225977118991001,162.53686974824535,83.8874371698708,165.0765083380617,162.53686974824535
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,2,4096,1024,4096,1024,256,0,8388608.0,4206592.0,8396800.0,8388608.0,8649728.0,1.994157740993184,0.9990243902439024,4814.304,30159.36,15,0.00660878406601122,0.006609627292522609,3.6318562291905827e-06,0.05494797313759669,2.387371785391064e-06,0.006605455710787019,0.006615373074079144,0.006605256108239393,0.006616071497146165,1269.3118607312895,636.5152739116379,1270.551423095285,1269.3118607312895
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,2,65536,1024,65536,1024,256,0,134217728.0,67182592.0,134225920.0,134217728.0,134478848.0,1.9978051457139374,0.9999389685688129,4814.304,30159.36,15,0.06686156576130248,0.06684655483966599,5.214233011491289e-05,0.07800301786678199,3.199862994357483e-05,0.06677238095191217,0.06691387413833547,0.06675834040487966,0.0669612532936483,2007.3973211928771,1004.8013568788322,2007.519843002032,2007.3973211928771
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,4,1024,1024,1024,1024,256,0,2097152.0,1057792.0,2105344.0,2097152.0,2358272.0,1.9825750242013553,0.9961089494163424,4814.304,30159.36,15,0.0036052853466316016,0.0036052809967694814,1.6486276913181328e-07,0.0045728133058016525,7.74407271442526e-08,0.003604970179348875,0.0036054879118017106,0.003604931426031802,0.0036055730306945675,581.688215596959,293.40035483967705,583.9604351891346,581.688215596959
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,4,16384,1024,16384,1024,256,0,33554432.0,16801792.0,33562624.0,33554432.0,33815552.0,1.9970745977571915,0.9997559189650964,4814.304,30159.36,15,0.014514770720924079,0.014513088133970009,1.4968456187183726e-05,0.10313763720725888,1.4766501314813704e-05,0.014495041703378687,0.014530856702580799,0.014491137712361426,0.014530932037524005,2311.743853564899,1157.5650985501973,2312.3082441541483,2311.743853564899
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,4,256,1024,256,1024,256,0,524288.0,270592.0,532480.0,524288.0,785408.0,1.9375591296121097,0.9846153846153847,4814.304,30159.36,15,0.003225472207474034,0.00322542959626886,2.0990677139796087e-07,0.0065078701962919495,1.2789708802403085e-07,0.003225152845588976,0.0032257278429688313,0.0032250037804221155,0.003225802264475386,162.546122327492,83.89221254890577,165.08590548885903,162.546122327492
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,4,4096,1024,4096,1024,256,0,8388608.0,4206592.0,8396800.0,8388608.0,8649728.0,1.994157740993184,0.9990243902439024,4814.304,30159.36,15,0.00568754797971751,0.00568925799389088,4.097275447877713e-06,0.07201774734556533,1.9568456040139e-06,0.005685319586868522,0.0056955609512721155,0.005685262297799874,0.005695687536100444,1474.9076455996153,739.6143320462913,1476.347985097271,1474.9076455996153
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,gemv,4,65536,1024,65536,1024,256,0,134217728.0,67182592.0,134225920.0,134217728.0,134478848.0,1.9978051457139374,0.9999389685688129,4814.304,30159.36,15,0.06212827310723774,0.06211142162818693,5.4394649678819593e-05,0.08757592122820551,4.447112649173801e-05,0.062037070322844945,0.062189073077702925,0.0620264400870113,0.06220312037710416,2160.3325070428214,1081.3529596104845,2160.4643632749408,2160.3325070428214
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,register_decode,1,134217728,1,134217728,528,256,256,34603008.0,135168.0,135168.0,34603008.0,34603008.0,256.0,256.0,4814.304,30159.36,15,0.008190536366844045,0.008197381408860597,1.5137388990550456e-05,0.18466127456492834,1.0600126376188526e-05,0.008180073773125685,0.008217610936154942,0.008179669898992104,0.008219520664016818,4224.754820706955,16.502948518386543,16.502948518386543,4224.754820706955
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,register_decode,2,134217728,1,134217728,528,256,256,69206016.0,270336.0,270336.0,69206016.0,69206016.0,256.0,256.0,4814.304,30159.36,15,0.009777396065848215,0.009776504938820308,2.774091533493171e-06,0.028375084458637928,2.3477326028583517e-06,0.009772881467369992,0.00978001797061169,0.009772207193853312,0.009780657705653128,7078.164322475587,27.649079384670262,27.649079384670262,7078.164322475587
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,register_decode,4,134217728,1,134217728,528,256,256,138412032.0,540672.0,540672.0,138412032.0,138412032.0,256.0,256.0,4814.304,30159.36,15,0.014082667155143542,0.014083680875620612,4.511029860867678e-06,0.0320301908336793,3.2481984195541908e-06,0.014079141820597853,0.014090546583518004,0.014078735286354,0.014090666404137244,9828.538193451977,38.39272731817179,38.39272731817179,9828.538193451977
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,1,1048576,1,1048576,2112,256,0,1048576.0,1048576.0,1048576.0,1048576.0,1048576.0,1.0,1.0,4814.304,30159.36,15,0.0047155903467953,0.004716767250338784,2.501764184127067e-06,0.05303980568359349,1.3515810917668486e-06,0.004714083142654888,0.0047202977304165675,0.004713720022208048,0.004720450668204767,222.36367514676266,222.36367514676266,222.36367514676266,222.36367514676266
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,1,134217728,1,134217728,2112,256,0,134217728.0,134217728.0,134217728.0,134217728.0,134217728.0,1.0,1.0,4814.304,30159.36,15,0.21103188689325897,0.21102797906723378,0.00010466950264914457,0.04959982231351262,8.338605853872028e-05,0.21088752612261702,0.21118345529260768,0.21085250209754622,0.2112027020521567,636.006861218504,636.006861218504,636.006861218504,636.006861218504
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,1,16777216,1,16777216,2112,256,0,16777216.0,16777216.0,16777216.0,16777216.0,16777216.0,1.0,1.0,4814.304,30159.36,15,0.016469700037700832,0.016477594133481738,1.8682189369859334e-05,0.11337935149099197,1.5213097049798785e-05,0.016454789562365933,0.01650131926196799,0.016454486940651034,0.016502722475393986,1018.6716188877291,1018.6716188877291,1018.6716188877291,1018.6716188877291
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,1,4096,1,4096,16,256,0,4096.0,4096.0,4096.0,4096.0,4096.0,1.0,1.0,4814.304,30159.36,15,0.002259085211256287,0.0022589280274644546,7.047910921045771e-07,0.03120024558266575,3.9978384692431965e-07,0.0022579201304475187,0.002259698883183698,0.002257028471018354,0.002259867904150886,1.8131232852975019,1.8131232852975019,1.8131232852975019,1.8131232852975019
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,1,65536,1,65536,256,256,0,65536.0,65536.0,65536.0,65536.0,65536.0,1.0,1.0,4814.304,30159.36,15,0.0024706633547519116,0.0024703879029474643,9.116556540288755e-07,0.03690334027871343,5.264823318374898e-07,0.0024689410865729585,0.0024714703390784297,0.0024687568177568153,0.002472124843732685,26.525669664364575,26.525669664364575,26.525669664364575,26.525669664364575
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,2,1048576,1,1048576,2048,256,0,1048576.0,1048576.0,1048576.0,1048576.0,1048576.0,1.0,1.0,4814.304,30159.36,15,0.004361625343104952,0.004361752262938814,2.174890389651304e-06,0.049862767496701654,1.7743787343316164e-06,0.004358794583631144,0.0043645803524928,0.0043587390677121045,0.004365451482884096,240.4094614998592,240.4094614998592,240.4094614998592,240.4094614998592
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,2,134217728,1,134217728,2112,256,0,134217728.0,134217728.0,134217728.0,134217728.0,134217728.0,1.0,1.0,4814.304,30159.36,15,0.11286522231939185,0.11286238847494733,5.281986107592796e-05,0.04680023326606513,4.274790523615957e-05,0.1127755499978102,0.1129305410021134,0.11276067486246123,0.11294729655025569,1189.185873573914,1189.185873573914,1189.185873573914,1189.185873573914
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,2,16777216,1,16777216,2112,256,0,16777216.0,16777216.0,16777216.0,16777216.0,16777216.0,1.0,1.0,4814.304,30159.36,15,0.011054845200371496,0.011057585293484717,1.4385564702812696e-05,0.13009680071189567,1.4570570483650111e-05,0.011039870547265122,0.011074548242837701,0.011038927687812098,0.011076646162472231,1517.6346385597699,1517.6346385597699,1517.6346385597699,1517.6346385597699
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,2,4096,1,4096,8,256,0,4096.0,4096.0,4096.0,4096.0,4096.0,1.0,1.0,4814.304,30159.36,15,0.002283574054958826,0.0022836324829057465,5.204587037183876e-07,0.02279082591504146,3.121209900349732e-07,0.0022829654448660885,0.002284477397181806,0.0022828198486923427,0.0022845016330666286,1.7936795135263754,1.7936795135263754,1.7936795135263754,1.7936795135263754
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,2,65536,1,65536,128,256,0,65536.0,65536.0,65536.0,65536.0,65536.0,1.0,1.0,4814.304,30159.36,15,0.0024274520332931626,0.002426869097049073,1.3772607528382353e-06,0.05675051672597017,1.1709226784132644e-06,0.002425016254397994,0.002428565762567182,0.0024250098154054464,0.002428622955971576,26.997855818016582,26.997855818016582,26.997855818016582,26.997855818016582
NVIDIA H200 NVL,sm_90,normal_0_1,fp8_e5m2,8,stream_decode,4,1048576,1,1048576,1024,256,0,1048576.0,1048576.0,1048576.0,1048576.0,1048576.0,1.0,1.0,4814.304,30159.36,15,0.0033860068199300076,0.0033850154248395567,1.3681951543032131e-05,0.40419170449365466,8.27099919401518e-06,0.0033662209448191574,0.0034087109582211614,0.003365772052229728,0.003410421409686022,309.67923449772474,309.67923449772474,309.67923449772474,309.67923449772474
