gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,decoded_gvalues_per_s,source_gb_per_s,lookup_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,1,1,7,119,19.768415451049805,0.16612113824411601,134217728,67182592,0,134217728,807.95092917534828,404.41928528851508,0,807.95092917534828
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,1,1,8,167,20.308223724365234,0.12160613008601937,134217728,67182592,536870912,134217728,1103.7085704894948,552.46057047023612,4414.8342819579793,1103.7085704894948
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,1,1,9,262,19.619359970092773,0.074883053320964788,134217728,67182592,536870912,134217728,1792.3645210447564,897.16683575976856,7169.4580841790257,1792.3645210447564
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,1,1,10,132,19.799648284912109,0.14999733549175839,134217728,537403392,0,134217728,894.8007480264514,3582.7529218312525,0,894.8007480264514
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,1,1,11,151,19.900991439819336,0.13179464529681678,134217728,537403392,0,134217728,1018.3852894609348,4077.5813826859608,0,1018.3852894609348
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,gemv,4,65536,1024,1024,256,0,10,1,2,0,75,20.104831695556641,0.26806442260742186,134217728,67182592,0,134217728,500.69206011929737,250.62106842275131,0,500.69206011929737
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,1,2,1,119,19.722272872924805,0.16573338548676306,134217728,67182592,0,134217728,809.84122544651586,405.36547179485331,0,809.84122544651586
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,1,2,2,168,20.31817626953125,0.12094152541387648,134217728,67182592,536870912,134217728,1109.7737318980453,555.49648286717957,4439.0949275921812,1109.7737318980453
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,1,2,3,261,19.567583084106445,0.074971582697725844,134217728,67182592,536870912,134217728,1790.2480269243576,896.10742607462498,7160.9921076974306,1790.2480269243576
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,10,1,2,4,52,20.187936782836914,0.38822955351609451,134217728,67182592,0,134217728,345.71744161263564,173.04862906892239,0,345.71744161263564
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,10,1,2,5,64,20.01081657409668,0.31266900897026062,134217728,67182592,0,134217728,429.26457099803599,214.86808757048908,0,429.26457099803599
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,1,2,6,119,19.772096633911133,0.16615207255387507,134217728,67182592,0,134217728,807.80050430294625,404.34399022146374,0,807.80050430294625
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,1,2,7,167,20.194784164428711,0.12092685128400425,134217728,67182592,536870912,134217728,1109.9083997877469,555.56389078731149,4439.6335991509877,1109.9083997877469
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,1,2,8,262,19.625024795532227,0.074904674792107731,134217728,67182592,536870912,134217728,1791.8471493603192,896.90786571679553,7167.3885974412769,1791.8471493603192
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,1,2,9,132,19.791328430175781,0.14993430628921045,134217728,537403392,0,134217728,895.17690328393212,3584.2590351763447,0,895.17690328393212
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,1,2,10,151,19.779712677001953,0.13099147468213215,134217728,537403392,0,134217728,1024.6294907794327,4102.582960487156,0,1024.6294907794327
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,gemv,1,65536,1024,1024,256,0,10,1,2,11,58,19.978719711303711,0.34446068467765018,134217728,67182592,0,134217728,389.64600016864716,195.03703902484591,0,389.64600016864716
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,1,3,0,119,19.718687057495117,0.16570325258399257,134217728,67182592,0,134217728,809.98849393114347,405.4391869341618,0,809.98849393114347
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,1,3,1,168,20.36591911315918,0.12122570900689988,134217728,67182592,536870912,134217728,1107.17214277015,554.19425920764161,4428.6885710806,1107.17214277015
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,1,3,2,261,19.539648056030273,0.074864551938813306,134217728,67182592,536870912,134217728,1792.8074706130074,897.38855386335899,7171.2298824520294,1792.8074706130074
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,10,1,3,3,52,20.152767181396484,0.38755321502685547,134217728,67182592,0,134217728,346.32077040232883,173.35062488217156,0,346.32077040232883
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,10,1,3,4,64,20.023008346557617,0.31285950541496277,134217728,67182592,0,134217728,429.00319688858309,214.73725693867615,0,429.00319688858309
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,1,3,5,119,19.766464233398438,0.16610474145712972,134217728,67182592,0,134217728,808.03068487145208,404.45920694767932,0,808.03068487145208
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,1,3,6,167,20.216064453125,0.12105427816242514,134217728,67182592,536870912,134217728,1108.7400630311697,554.9790806224745,4434.9602521246788,1108.7400630311697
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,1,3,7,262,19.624671936035156,0.074903328000134189,134217728,67182592,536870912,134217728,1791.8793674929846,896.92399248107699,7167.5174699719382,1791.8793674929846
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,1,3,8,132,19.785024642944336,0.14988655032533588,134217728,537403392,0,134217728,895.46211924067927,3585.4010305363654,0,895.46211924067927
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,1,3,9,151,19.87049674987793,0.13159269370780086,134217728,537403392,0,134217728,1019.9481765912323,4083.839131626064,0,1019.9481765912323
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,gemv,1,65536,1024,1024,256,0,10,1,3,10,58,19.946527481079102,0.34390564622550174,134217728,67182592,0,134217728,390.27486019229917,195.35181447980014,0,390.27486019229917
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,gemv,4,65536,1024,1024,256,0,10,1,3,11,75,20.123872756958008,0.2683183034261068,134217728,67182592,0,134217728,500.21830894947772,250.38393259855144,0,500.21830894947772
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,1,4,0,168,20.282175064086914,0.12072723252432686,134217728,67182592,536870912,134217728,1111.7435991333168,556.48249856520579,4446.9743965332673,1111.7435991333168
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,1,4,1,261,19.546911239624023,0.074892380228444536,134217728,67182592,536870912,134217728,1792.1413045038107,897.05510487278764,7168.5652180152429,1792.1413045038107
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,10,1,4,2,52,20.181568145751953,0.38810707972599912,134217728,67182592,0,134217728,345.82653863144361,173.1032375071087,0,345.82653863144361
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,10,1,4,3,64,20.01580810546875,0.31274700164794922,134217728,67182592,0,134217728,429.15752123208279,214.81450388331976,0,429.15752123208279
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,1,4,4,119,19.773696899414062,0.16616552016314337,134217728,67182592,0,134217728,807.73512981648275,404.31126706695403,0,807.73512981648275
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,1,4,5,167,20.256479263305664,0.12129628301380638,134217728,67182592,536870912,134217728,1106.527955062917,553.87181149114883,4426.1118202516682,1106.527955062917
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,1,4,6,262,19.625503540039062,0.074906502061217795,134217728,67182592,536870912,134217728,1791.8034390433788,896.88598654753116,7167.2137561735153,1791.8034390433788
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,1,4,7,132,19.772703170776367,0.1497932058392149,134217728,537403392,0,134217728,896.02013154099052,3587.6352935315258,0,896.02013154099052
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,1,4,8,151,19.89695930480957,0.13176794241595741,134217728,537403392,0,134217728,1018.5916660693481,4078.4077078744699,0,1018.5916660693481
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,gemv,1,65536,1024,1024,256,0,10,1,4,9,58,19.984767913818359,0.34456496403135101,134217728,67182592,0,134217728,389.52807746230377,194.97801289479693,0,389.52807746230377
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,gemv,4,65536,1024,1024,256,0,10,1,4,10,75,20.112800598144531,0.26817067464192706,134217728,67182592,0,134217728,500.4936806726285,250.52176972633217,0,500.4936806726285
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,1,4,11,119,19.733407974243164,0.16582695776674927,134217728,67182592,0,134217728,809.38425095387356,405.13673352494612,0,809.38425095387356
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,0,0,58,19.981887817382812,0.34451530719625539,134217728,67182592,0,134217728,389.58422222888925,195.0061161193311,0,389.58422222888925
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,0,1,75,20.126976013183594,0.26835968017578127,134217728,67182592,0,134217728,500.14118332561935,250.34532742025172,0,500.14118332561935
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,2,0,2,119,19.737279891967773,0.16585949489048549,134217728,67182592,0,134217728,809.22547176826936,405.05725671213247,0,809.22547176826936
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,0,3,168,20.287647247314453,0.12075980504353841,134217728,67182592,536870912,134217728,1111.4437287440926,556.33239864686902,4445.7749149763704,1111.4437287440926
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,0,4,261,19.544992446899414,0.074885028532181666,134217728,67182592,536870912,134217728,1792.3172445920916,897.1431715637051,7169.2689783683663,1792.3172445920916
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,0,5,52,20.174976348876953,0.38798031440147984,134217728,67182592,0,134217728,345.9395309966996,173.15979575829672,0,345.9395309966996
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,0,6,64,20.014560699462891,0.31272751092910767,134217728,67182592,0,134217728,429.18426844265025,214.82789218128511,0,429.18426844265025
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,2,0,7,119,19.763200759887695,0.16607731730998063,134217728,67182592,0,134217728,808.16411400411039,404.52599480882014,0,808.16411400411039
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,0,8,167,20.334207534790039,0.12176172176520982,134217728,67182592,536870912,134217728,1102.2982104245273,551.75461570382981,4409.1928416981091,1102.2982104245273
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,0,9,262,19.640192031860352,0.074962565007100579,134217728,67182592,536870912,134217728,1790.4633864554482,896.21522414069409,7161.853545821793,1790.4633864554482
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,2,0,10,132,19.790464401245117,0.14992776061549332,134217728,537403392,0,134217728,895.21598567870649,3584.4155198064468,0,895.21598567870649
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,2,0,11,151,19.91993522644043,0.13192010083735384,134217728,537403392,0,134217728,1017.4168087202945,4073.7036174841332,0,1017.4168087202945
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,1,0,75,20.118015289306641,0.26824020385742187,134217728,67182592,0,134217728,500.36395018302687,250.45683321844501,0,500.36395018302687
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,2,1,1,119,19.735103607177734,0.16584120678300618,134217728,67182592,0,134217728,809.3147089529823,405.10192432393848,0,809.3147089529823
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,1,2,168,20.412704467773438,0.12150419326055617,134217728,67182592,536870912,134217728,1104.6345348113266,552.92406127854554,4418.5381392453064,1104.6345348113266
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,1,3,261,19.543455123901367,0.07487913840575236,134217728,67182592,536870912,134217728,1792.4582314596867,897.21374244390211,7169.8329258387466,1792.4582314596867
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,1,4,52,20.156160354614258,0.38761846835796648,134217728,67182592,0,134217728,346.26246930022342,173.32144230536699,0,346.26246930022342
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,1,5,64,20.018560409545898,0.31279000639915466,134217728,67182592,0,134217728,429.09851738908606,214.78496955004238,0,429.09851738908606
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,2,1,6,119,19.756607055664062,0.16602190803079045,134217728,67182592,0,134217728,808.43383618448695,404.66100406182721,0,808.43383618448695
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,1,7,167,20.261119842529297,0.12132407091334908,134217728,67182592,536870912,134217728,1106.2745174109737,553.74495344771697,4425.0980696438946,1106.2745174109737
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,1,8,262,19.636703491210938,0.074949249966453954,134217728,67182592,536870912,134217728,1790.7814695954082,896.3744404389613,7163.1258783816329,1790.7814695954082
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,2,1,9,132,19.773664474487305,0.14980048844308563,134217728,537403392,0,134217728,895.97657120453209,3587.460879369416,0,895.97657120453209
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,2,1,10,151,19.891168594360352,0.13172959334013479,134217728,537403392,0,134217728,1018.8881981396594,4079.595012582995,0,1018.8881981396594
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,1,11,58,19.980800628662109,0.34449656256313982,134217728,67182592,0,134217728,389.60542015684234,195.01672672767725,0,389.60542015684234
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,2,2,0,119,19.724672317504883,0.16575354888659566,134217728,67182592,0,134217728,809.74271079908112,405.3161603554239,0,809.74271079908112
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,2,1,168,20.270463943481445,0.12065752347310384,134217728,67182592,536870912,134217728,1112.3859013227543,556.80400248705496,4449.5436052910172,1112.3859013227543
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,2,2,261,19.548671722412109,0.074899125373226474,134217728,67182592,536870912,134217728,1791.9799107290726,896.97431932917016,7167.9196429162903,1791.9799107290726
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,2,3,52,20.191167831420898,0.38829168906578648,134217728,67182592,0,134217728,345.66211891612261,173.02093733100108,0,345.66211891612261
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,2,4,64,20.011775970458984,0.31268399953842163,134217728,67182592,0,134217728,429.24399137189539,214.85778645269249,0,429.24399137189539
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,2,2,5,119,19.777568817138672,0.16619805728687959,134217728,67182592,0,134217728,807.57699693398138,404.23211376071663,0,807.57699693398138
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,2,6,167,20.31328010559082,0.1216364078179091,134217728,67182592,536870912,134217728,1103.4338353770299,552.32305199749885,4413.7353415081197,1103.4338353770299
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,2,7,262,19.632671356201172,0.074933860138172409,134217728,67182592,536870912,134217728,1791.1492581926593,896.5585367698975,7164.5970327706373,1791.1492581926593
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,2,2,8,132,19.772960662841797,0.14979515653668027,134217728,537403392,0,134217728,896.00846317840831,3587.5885737894755,0,896.00846317840831
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,2,2,9,151,19.914623260498047,0.13188492225495396,134217728,537403392,0,134217728,1017.6881913804853,4074.7902247772954,0,1017.6881913804853
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,2,10,58,19.942399978637695,0.34383448239030512,134217728,67182592,0,134217728,390.35563584818755,195.39224667913732,0,390.35563584818755
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,2,11,75,20.129728317260742,0.26839637756347656,134217728,67182592,0,134217728,500.07279985832548,250.31109812244429,0,500.07279985832548
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,3,0,168,20.311199188232422,0.12089999516805013,134217728,67182592,536870912,134217728,1110.154949249074,555.68730095163914,4440.6197969962959,1110.154949249074
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,3,1,261,19.571903228759766,0.074988134976091053,134217728,67182592,536870912,134217728,1789.8528619600088,895.90962652185249,7159.4114478400352,1789.8528619600088
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,3,2,52,20.204256057739258,0.38854338572575498,134217728,67182592,0,134217728,345.43820054817434,172.90885514499374,0,345.43820054817434
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,3,3,64,20.015264511108398,0.31273850798606873,134217728,67182592,0,134217728,429.16917671673122,214.82033802819294,0,429.16917671673122
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,10,2,3,4,119,19.778560638427734,0.1662063919195608,134217728,67182592,0,134217728,807.53649994975876,404.21184302294745,0,807.53649994975876
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,10,2,3,5,167,20.301887512207031,0.12156818869585048,134217728,67182592,536870912,134217728,1104.0530375573596,552.63299322558021,4416.2121502294385,1104.0530375573596
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,10,2,3,6,262,19.645536422729492,0.074982963445532416,134217728,67182592,536870912,134217728,1789.9763070513436,895.97141687793385,7159.9052282053744,1789.9763070513436
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,10,2,3,7,132,19.775104522705078,0.14981139789928088,134217728,537403392,0,134217728,895.9113250530869,3587.1996359135474,0,895.9113250530869
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,10,2,3,8,151,19.912191390991211,0.13186881715888218,134217728,537403392,0,134217728,1017.8124813107842,4075.2878775920867,0,1017.8124813107842
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,gemv,1,65536,1024,1024,256,0,10,2,3,9,58,19.923776626586914,0.34351339011356746,134217728,67182592,0,134217728,390.72051297804387,195.5748856770592,0,390.72051297804387
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,gemv,4,65536,1024,1024,256,0,10,2,3,10,75,20.119712829589844,0.26826283772786458,134217728,67182592,0,134217728,500.32173347899669,250.43570167610181,0,500.32173347899669
